created,text,tweet_id,coordinates,lat,long,retwc,hashtag,username,usersince,followers,friends,authorid,authorloc,geoenable,source,is_usa_loc
2021-08-05 02:37:17,b'So grateful to have seen Jillian finish the last of km of the 52km across Lake Ontario. She was swimming as an orga\xe2\x80\xa6 https://t.co/jkBDukJe7R',1423110833190621190,,None,None,1,None,Jeff Burrow,2009-10-20 22:02:14,1123,726,83935933,"Toronto, Ontario",False,Twitter Web App,
2021-08-05 02:20:00,"b'RT @aortmannphd: We successfully replicated J&amp;G\xe2\x80\x99s (2003) finding: if organ donation is the default option, people are more inclined to cons\xe2\x80\xa6'",1423106486079688707,,None,None,3,None,Gilad Feldman,2012-01-20 11:21:37,4368,4465,469232894,Hong Kong,False,Twitter Web App,
2021-08-05 02:17:52,"b'I can\xe2\x80\x99t believe that in this day and age, clinicians are still discussing organ donation before OPOs talk to the family.'",1423105945643765762,,None,None,0,None,nurse B,2015-04-07 00:53:51,573,643,3142358499,send me your location ,True,Twitter for iPhone,ME
2021-08-05 02:00:16,b'RT @ChelwestFT: This Organ Donation Week (20\xe2\x80\x9326 September) NHS Blood and Transplant are calling on people to talk to their families about o\xe2\x80\xa6',1423101519952588801,,None,None,1,None,ClaytonPearce,2011-12-06 10:23:53,1426,523,429753388,"London, UK",True,Twitter for Android,
2021-08-05 01:58:32,"b'RT @giselefetterman: Nearly 110,000 people across the nation are waiting for a life-saving transplant. One person can save the lives of as\xe2\x80\xa6'",1423101081312141312,,None,None,32,None,Lisa McErlane Yao,2012-06-19 17:56:13,358,892,612738787,"Santa Monica, CA",True,Twitter for iPhone,CA
2021-08-05 01:54:42,"b'Organ Donation Decal,Transplant Decal,Vinyl Decal, Donate Life by USAVinyls https://t.co/8evLuD2XIV via @Etsy'",1423100118560092166,,None,None,0,None,USAVinyls,2009-05-17 01:28:37,1524,1228,40582295,"Lansdale, PA",True,Twitter Web App,PA
2021-08-05 01:51:37,b'RT @womenshealth: #DYK that shared ethnicity is NOT a requirement for matching organ donors and recipients? If you are interested in learni\xe2\x80\xa6',1423099339782643715,,None,None,3,DYK,Shawn,2017-01-21 04:08:21,10,31,822657056993935361,,False,Twitter for Android,
2021-08-05 01:51:07,"b'RT @WentRogue: ""As a bioethicist, I frequently encounter different opinions about the morality of medical interventions. Yet we do not deny\xe2\x80\xa6'",1423099217019609095,,None,None,2,None,Elizabeth Lanphier,2021-03-19 16:57:05,132,360,1372955250437545987,Cincinnati,False,Twitter for iPhone,OH
2021-08-05 01:46:06,b'Perth has secured the 2023 Official World Transplant Games. \n\nThe games attract hundreds of athletes and thousands\xe2\x80\xa6 https://t.co/zYriNS7A4Y',1423097952747147265,,None,None,0,None,Tony Buti,2011-11-29 06:20:27,2849,2646,424008007,"Perth, Australia",True,Twitter for iPhone,
2021-08-05 01:42:32,"b""You've reached the Marstache hotline. Please wait as your request is being reviewed.\n\n*insert elevator music*\n\nWe a\xe2\x80\xa6 https://t.co/6hKtzqrJ7w""",1423097054088335361,,None,None,0,None,🌸🖤Bɾυɳα Nҽρƚυɳҽ🖤🌸,2017-05-27 06:15:00,881,999,868349802437890048,Somewhere adoring Bru Bru 💗,False,Twitter for Android,
2021-08-05 01:33:35,"b'RT @aortmannphd: We successfully replicated J&amp;G\xe2\x80\x99s (2003) finding: if organ donation is the default option, people are more inclined to cons\xe2\x80\xa6'",1423094803219288069,,None,None,3,None,𝙼𝚊𝚛𝚌𝚘 𝙿𝚒𝚘𝚟𝚎𝚜𝚊𝚗,2009-02-27 06:30:50,1246,794,22115316,Copenhagen,True,Twitter for iPhone,
2021-08-05 01:32:42,b'RT @kimtopher22: My nephew visited my dreams and introduced me to the people he saved with his organ donation and his happiness was contagi\xe2\x80\xa6',1423094580422090754,,None,None,50,None,Danny,2015-10-09 02:46:44,10859,1591,3905131696,,False,Twitter Web App,
2021-08-05 01:28:15,b'RT @VUMCTransplant: We are so proud to be the number one hospital for organ donation in the country #donatelife https://t.co/ltPAqJIODM',1423093461310451714,,None,None,10,donatelife,"Jeff Wright MD, PhD",2013-12-07 00:41:09,194,515,2233716818,"Memphis, Tennessee",False,Twitter Web App,TN
2021-08-05 01:14:47,"b'Win A Custom Organ Donation Story Shirt, With Your Submitted Name Highlighted! ** Contest Ending On August 11 ** https://t.co/xk0zLXBHOh'",1423090070077247493,,None,None,0,None,Donna Buckley,2009-03-08 19:05:31,9,30,23340999,"Rochester, NY",False,Twitter for iPhone,NY
2021-08-05 01:01:04,b'August is National Multiethnic Donor Awareness Month. This month marks an important effort to address disparities i\xe2\x80\xa6 https://t.co/olR43WsRp9',1423086618886426632,,None,None,0,None,Live On Nebraska,2013-07-31 19:54:01,781,162,1636294135,Serving Nebraskans,True,Agorapulse app,
2021-08-05 00:46:11,"b'We successfully replicated J&amp;G\xe2\x80\x99s (2003) finding: if organ donation is the default option, people are more inclined\xe2\x80\xa6 https://t.co/sWXnRl5TyJ'",1423082873494458369,,None,None,3,None,Andreas Ortmann,2015-11-03 18:56:45,405,342,4115782034,"Sydney, New South Wales",False,Twitter Web App,
2021-08-05 00:27:33,b'Emergency medical staffs\xe2\x80\x99 knowledge and attitude about organ donation after circulatory determined death (DCD) and\xe2\x80\xa6 https://t.co/OoAFSlpsQm',1423078184396890112,,None,None,0,None,Emergency Medicine and Surgery @BMC,2014-07-29 20:37:07,2282,733,2691029395,,False,dlvr.it,
2021-08-04 23:56:30,"b'@Mister_S_Fox Still need a new lung\n\nCouldn\'t find a ""live organ donation"" gif so that\'s what you get https://t.co/UMlNc3daYr'",1423070369796083716,,None,None,0,None,Barliman Butterbur,2015-04-01 06:55:18,1038,1465,3123312566,"Canberra, Australia",True,Twitter for Android,
2021-08-04 23:53:28,b'RT @jellyrollkidney: Who remembers when I played for @HoustonTexans  Where are my @TexansSupporter fans who know the year? #RT if you do! I\xe2\x80\xa6',1423069607703810051,,None,None,21,RT,Nicole Becker,2015-12-15 15:56:34,2466,1705,4493466207,"Buffalo, NY",True,Twitter for iPhone,MN
2021-08-04 23:35:38,"b'RT @giselefetterman: Nearly 110,000 people across the nation are waiting for a life-saving transplant. One person can save the lives of as\xe2\x80\xa6'",1423065120104763394,,None,None,32,None,ᖇOᗷIᑎ ☮️❣️,2013-08-12 00:11:44,401,716,1663710342,,True,Twitter for iPhone,
2021-08-04 23:29:56,"b'RT @giselefetterman: Nearly 110,000 people across the nation are waiting for a life-saving transplant. One person can save the lives of as\xe2\x80\xa6'",1423063686546169856,,None,None,32,None,Michelle L Sterling,2014-07-02 01:47:35,655,1008,2598909691,The Woods of Pennsylvania,True,Twitter for iPhone,PA
2021-08-04 23:27:51,b'RT @DonorNetworkUQ: Our new blog by @Jordan_M_iller from @aberdeenuni is out now! \xe2\x80\x9cOpt-out #Organ Donation: The simple solution to the worl\xe2\x80\xa6',1423063161368834048,,None,None,4,Organ,Gilad Feldman,2012-01-20 11:21:37,4368,4465,469232894,Hong Kong,False,Twitter for Android,
2021-08-04 23:12:07,b'RT @DonateLife: August is National Minority Donor Awareness Month - a collaborative effort to save &amp; improve the quality of life of diverse\xe2\x80\xa6',1423059200817602565,,None,None,23,None,Shivani Patel,2013-01-17 01:37:22,229,179,1096872775,,True,Twitter Web App,
2021-08-04 23:04:24,b'@jamichristines @selenagomez desecrating his body and it was very traumatic to hear all the stress his body was goi\xe2\x80\xa6 https://t.co/0s5KlHMc9z',1423057259467264005,,None,None,0,None,Jenn,2018-09-22 01:26:39,19,616,1043310573264556033,,False,Twitter for Android,
2021-08-04 23:03:15,b'Is an opt-out system for organ donation really the solution?  Great blog by @Jordan_M_iller via @DonorNetworkUQ https://t.co/4dvvqNyrF9',1423056968684425219,,None,None,0,None,Prof. Barbara Masser,2009-09-17 12:04:20,1213,678,74995110,Brisbane,True,Twitter Web App,
2021-08-04 22:58:29,"b'@NHSOrganDonor @lascapigliata8 @GEOgovuk I am autistic, i refused gender (sterrotypes) from the age of 4. The\xe2\x80\xa6 https://t.co/nljuPAdD0Q'",1423055769663156225,,None,None,0,None,Clare B #JKR Dimyon MBE,2018-06-26 21:42:44,4356,5006,1011726480534056960,UK,True,Twitter Web App,
2021-08-04 22:55:23,b'@NHSOrganDonor @lascapigliata8 @GEOgovuk Transgender isnt a gender either it looks like your programming is confuse\xe2\x80\xa6 https://t.co/JJ6JBalBtg',1423054989321281541,,None,None,0,None,Clare B #JKR Dimyon MBE,2018-06-26 21:42:44,4356,5006,1011726480534056960,UK,True,Twitter Web App,
2021-08-04 22:51:38,b'RT @PrafulaShah: Excited to share the Tribute To Life project addressing organ donation needs across the Commonwealth. Please help spread t\xe2\x80\xa6',1423054047783833602,,None,None,3,None,Niraj Doshi,2010-10-30 18:37:36,456,1084,210163438,"London, England",True,Twitter for Android,
2021-08-04 22:50:51,b'Excited to share the Tribute To Life project addressing organ donation needs across the Commonwealth. Please help s\xe2\x80\xa6 https://t.co/ph8yAPBFXt',1423053849825320971,,None,None,3,None,Prafula Shah,2014-05-23 09:46:36,166,305,2560057810,London,False,Twitter for Android,
2021-08-04 22:33:24,b'RT @DonorNetworkUQ: Our new blog by @Jordan_M_iller from @aberdeenuni is out now! \xe2\x80\x9cOpt-out #Organ Donation: The simple solution to the worl\xe2\x80\xa6',1423049459684896769,,None,None,4,Organ,Dr Mel Hyde,2019-03-19 23:02:40,172,144,1108141766081826816,"Brisbane, Australia",False,Twitter for iPhone,
2021-08-04 22:23:23,"b""#Organ donation &amp; #Cellular Memory Phenomena-Read 1st #thriller to explore #mystery 'Haunted from Within' https://t.co/dcmRj4fpIb #goodbook""",1423046939566817281,,None,None,0,Organ,Ian Irvine,2013-02-04 14:55:04,96,101,1148221298,,False,Dynamic Tweets,
2021-08-04 22:17:33,b'Our new blog by @Jordan_M_iller from @aberdeenuni is out now! \xe2\x80\x9cOpt-out #Organ Donation: The simple solution to the\xe2\x80\xa6 https://t.co/Jo87rzxqcU',1423045469450620928,,None,None,4,Organ,DoRN - Donor Research Network,2019-08-10 06:01:04,126,206,1160068524263395328,"Brisbane, Australia",False,Twitter Web App,
2021-08-04 22:07:54,"b'RT @SDWolf: her office.  But, I kept it together, we said our goodbyes, and shortly after, I went home.  Then, I broke down....  So, now yo\xe2\x80\xa6'",1423043042026610688,,None,None,1,None,dog: birth by sleep 2/2 💉,2021-07-13 14:25:26,182,465,1414953976706048003,,False,Twitter for Android,
2021-08-04 22:07:40,b'@RainbowRoselia @NaomiPilled @MarxistTaqwa Here\xe2\x80\x99s a refutation of the \xe2\x80\x9corgan donation\xe2\x80\x9d argument: https://t.co/XbHlMwckdt',1423042984250023939,,None,None,0,None,Hal Norman,2016-04-21 11:17:09,10,146,723108306475044864,,False,Twitter Web App,
2021-08-04 22:00:35,"b'RT @giselefetterman: Nearly 110,000 people across the nation are waiting for a life-saving transplant. One person can save the lives of as\xe2\x80\xa6'",1423041197719924736,,None,None,32,None,D. Baker,2017-01-28 00:13:57,406,694,825134784120623104,,False,Twitter for Android,
2021-08-04 21:56:41,b'There are thousands of people on the waiting list to receive an organ donation. That need could be greatly helped i\xe2\x80\xa6 https://t.co/IZla0Dt98j',1423040218702262273,,None,None,7,None,SLU Hospital,2010-04-12 15:51:38,3090,585,132207839,"St. Louis, Missouri",True,Hootsuite Inc.,MO
2021-08-04 21:43:34,b'@trewfriends college clubs providing @donatelifeamerica  National Minority Donor Awareness Month statistics showing\xe2\x80\xa6 https://t.co/nGjV5PE2D2',1423036915905871879,,None,None,0,None,Trew Friends National,2012-12-27 21:10:59,324,1132,1040585676,National Organization/ SC Offc,True,Twitter for Android,SC
2021-08-04 21:27:33,"b'RT @giselefetterman: Nearly 110,000 people across the nation are waiting for a life-saving transplant. One person can save the lives of as\xe2\x80\xa6'",1423032886077313024,,None,None,32,None,Barbara,2014-03-06 12:57:10,299,47,2375329118,,False,Twitter Web App,
2021-08-04 21:26:48,"b'@Bishopoftyler ""Planned Parenthood of Western Pennsylvania and Abortion Training Director at the University of Pitt\xe2\x80\xa6 https://t.co/VrmP68hJoC'",1423032697052614658,,None,None,0,None,"Everything is full, everything is equal.",2021-01-21 19:48:23,0,1123,1352342171094016004,,False,Twitter Web App,
2021-08-04 21:11:59,"b'RT @giselefetterman: Nearly 110,000 people across the nation are waiting for a life-saving transplant. One person can save the lives of as\xe2\x80\xa6'",1423028968400228354,,None,None,32,None,Casey Lewis,2009-04-24 03:23:18,1129,1035,34831910,"Norfolk, VA, USA",False,Twitter for Android,NE
2021-08-04 21:00:09,b'National Minority Donor Awareness Month https://t.co/H7zpQQpaLS',1423025992147296257,,None,None,0,None,Innovations Ministries,2012-09-16 18:16:31,46,18,827522095,"Gibbsboro, NJ",False,Buffer,NJ
2021-08-04 20:54:04,b'RT @NHSOrganDonor: Save the date!\n\nThe BIGGEST ever Organ Donation Week is coming...\n\n20th - 26th September 2021 \xf0\x9f\x92\x97 https://t.co/6H7Q5yrWaI',1423024459527725058,,None,None,86,None,Diane Taylor,2017-02-14 20:48:57,368,836,831606174164348928,Isle of Man,True,Twitter for iPhone,ME
2021-08-04 20:33:13,b'Come experience this display that brings to life the beauty of each individual heartbeat. Thank you to the Kemper f\xe2\x80\xa6 https://t.co/y0WWFPdQ64',1423019211849351176,,None,None,0,None,Midwest Transplant Network,2010-03-24 16:29:08,1502,1741,126030462,"Westwood, KS",True,Twitter Web App,KS
2021-08-04 20:28:47,b'RT @snowschile: @selenagomez Love this and you so much! I work for an organ donation center &amp; people really don\xe2\x80\x99t know how much goes into o\xe2\x80\xa6',1423018098345512960,,None,None,5,None,Lesley The Rose (aka Leslie-Rose),2019-02-26 20:03:00,2,5,1100486409398435847,,False,Twitter for Android,
2021-08-04 20:28:32,b'Organ donation - are you for or against? - https://t.co/W82PBf1EC8 https://t.co/RSTMGJVXj3',1423018035816935435,,None,None,0,None,Lucid Pros,2020-05-12 15:47:55,3,7,1260235225432576003,,False,Mailchimp,
2021-08-04 20:25:38,"b""I've been reading through this research from our Institute for Practical Ethics - curious to see if #ethics Twitter\xe2\x80\xa6 https://t.co/Si3TJrl60r""",1423017302694326273,,None,None,0,ethics,Anthony King,2015-10-22 16:33:44,1179,2792,3982020313,"San Diego, CA",True,Twitter Web App,CA
2021-08-04 20:11:01,"b'Melvin Giles, community activist and organizer from St.Paul\xe2\x80\x99s RONDO neighborhood, talks about authentic living, his\xe2\x80\xa6 https://t.co/Uv9kZSqza1'",1423013626055700481,,None,None,0,None,LifeSource,2009-06-23 16:34:29,2530,665,50024562,"Minneapolis, MN",False,Sprout Social,MN
2021-08-04 20:08:30,b'@the__dude98 Is for profit organ donation legal? I could probably coast on one kidney for my last ten years.',1423012993663569920,,None,None,0,None,Kyle Mizokami,2007-10-21 08:28:46,5265,1308,9576002,"Ocean Beach, San Francisco, CA",True,Twitter Web App,CA
2021-08-04 19:49:51,"b""Poilievre leaves out @liberal_party MP John McCallum also involved.\n\n'Immigration Minister John McCallum accepted t\xe2\x80\xa6 https://t.co/VOpOcOzYvx""",1423008299847495684,,None,None,0,None,FranklyMyDear,2013-11-10 14:19:24,8044,5199,2186460294,Ontario Canada,False,Twitter Web App,CA
2021-08-04 19:42:50,"b'RT @NottoIndia: Pass on the gift of life by donating your organs. For a life after your death, pledge organ donation today. #OrganDonation\xe2\x80\xa6'",1423006535299616769,,None,None,37,OrganDonation,Dr.Jimmy Gupta,2015-05-20 17:25:28,855,3070,3221664536,"Mumbai, Maharashtra",False,Twitter Web App,
2021-08-04 19:42:24,"b'RT @tmmyb: @DebraErnst14 He\xe2\x80\x99s O neg\xe2\x80\xa6. Hey everyone who are O neg,  please consider organ donation!!  You\xe2\x80\x99re hard to find and get!!'",1423006424452456454,,None,None,1,None,Deb,2017-08-24 14:56:56,6440,7078,900733668779544578,One happy Blue State,False,Twitter for iPad,
2021-08-04 19:34:09,"b'@NalaWu Maybe a ""Recovery and Recycling"" branch for like organ donation (and on the DL harvesting)?'",1423004350377570305,,None,None,0,None,Shaun - Antifa Kobold,2011-05-18 22:38:58,166,1528,301121622,,False,Twitter Web App,
2021-08-04 19:30:44,"b'RT @cahn_gm: When an #OrganDonor gives their heart, kidneys, liver, lungs or any part of their well being, it is a heroic act which cannot\xe2\x80\xa6'",1423003490377469955,,None,None,1,OrganDonor,Give It Organ Donation,2021-05-11 11:56:31,165,870,1392086149997400069,"Royal Free Hospital, Hampstead",False,Twitter for iPhone,UT
2021-08-04 19:24:29,b'RT @NationalMOTTEP: August is National Minority Donor Awareness Month! Did you know the need for donation and transplant is greater in mino\xe2\x80\xa6',1423001914757861378,,None,None,4,None,"Marina Serper, MD, MS",2012-09-08 14:35:55,1115,725,811047439,"Philadelphia, PA",False,Twitter for iPhone,PA
2021-08-04 19:21:33,"b""#Organ donation &amp; #Cellular Memory Phenomena-Read 1st #thriller to explore #mystery 'Haunted from Within' https://t.co/dcmRj4fpIb #goodread""",1423001175704719367,,None,None,0,Organ,Ian Irvine,2013-02-04 14:55:04,96,101,1148221298,,False,Dynamic Tweets,
2021-08-04 19:18:55,b'August is National Minority Donor Awareness Month join @DonateLife in heightening awareness of organ donation and t\xe2\x80\xa6 https://t.co/0j6z0OZULG',1423000516833972226,,None,None,0,None,IPRO ESRD Network,2012-11-07 18:29:03,221,338,932648214,"Lake Success, NY",False,Twitter Web App,NY
